Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;VisitedMethod;ReachableMethods;CallRecursion;FieldLoop;MaxAccessPath;MaxMemory
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowInputBase: void <init>(byte[])> r0.<init>(r1),r0 (RowInputBase.<init>) Value: specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>(r1));specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>(r1);<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>;org.hsqldb.rowio.RowInputBase;false;true;608513;111476;980;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.scriptio.ScriptReaderZipped: void openFile()> $r6.<init>($r7),$r6 (ScriptReaderZipped.openFile) Value: specialinvoke $r6.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r7));specialinvoke $r6.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r7);<org.hsqldb.scriptio.ScriptReaderZipped: void openFile()>;org.hsqldb.scriptio.ScriptReaderZipped;false;false;524;1149;38;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.lib.InOutUtil: java.io.Serializable deserialize(byte[])> $r3.<init>(r0),$r3 (InOutUtil.deserialize) Value: specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>(r0));specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>(r0);<org.hsqldb.lib.InOutUtil: java.io.Serializable deserialize(byte[])>;org.hsqldb.lib.InOutUtil;false;false;87575;13382;119;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.HSQLClientConnection: void initStructures()> $r1.<init>($r2),$r1 (HSQLClientConnection.initStructures) Value: specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>(byte[])>($r2));specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>(byte[])>($r2);<org.hsqldb.HSQLClientConnection: void initStructures()>;org.hsqldb.HSQLClientConnection;false;true;600037;69622;492;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.persist.DataFileDefrag: int[] writeTableToDataFile(org.hsqldb.Table)> $r8.<init>(),$r8 (DataFileDefrag.writeTableToDataFile) Value: specialinvoke $r8.<org.hsqldb.rowio.RowOutputBinary: void <init>()>());specialinvoke $r8.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();<org.hsqldb.persist.DataFileDefrag: int[] writeTableToDataFile(org.hsqldb.Table)>;org.hsqldb.persist.DataFileDefrag;false;false;72;604;7;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowInputBinary: void <init>(org.hsqldb.rowio.RowOutputBinary)> r0.<init>($r2),r0 (RowInputBinary.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r2));specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r2);<org.hsqldb.rowio.RowInputBinary: void <init>(org.hsqldb.rowio.RowOutputBinary)>;org.hsqldb.rowio.RowInputBinary;false;true;602814;85935;681;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])> r0.<init>(),r0 (HsqlByteArrayOutputStream.<init>) Value: specialinvoke r0.<java.io.OutputStream: void <init>()>());specialinvoke r0.<java.io.OutputStream: void <init>()>();<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>;org.hsqldb.lib.HsqlByteArrayOutputStream;false;true;600053;79133;696;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.HSQLClientConnection: void initStructures()> $r3.<init>($r4),$r3 (HSQLClientConnection.initStructures) Value: specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>(org.hsqldb.rowio.RowOutputBinary)>($r4));specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>(org.hsqldb.rowio.RowOutputBinary)>($r4);<org.hsqldb.HSQLClientConnection: void initStructures()>;org.hsqldb.HSQLClientConnection;false;true;600132;81469;614;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.persist.LockFile: long readHeartbeat()> $r15.<init>($r16),$r15 (LockFile.readHeartbeat) Value: specialinvoke $r15.<java.io.FileInputStream: void <init>(java.io.File)>($r16));specialinvoke $r15.<java.io.FileInputStream: void <init>(java.io.File)>($r16);<org.hsqldb.persist.LockFile: long readHeartbeat()>;org.hsqldb.persist.LockFile;false;false;2802;3855;122;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowInputBinary: void <init>(byte[])> r0.<init>(r1),r0 (RowInputBinary.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>(r1));specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>(r1);<org.hsqldb.rowio.RowInputBinary: void <init>(byte[])>;org.hsqldb.rowio.RowInputBinary;false;false;43;314;10;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.persist.TextCache: void initBuffers()> $r14.<init>($r18,$r17,$r16,varReplacer10002,$r15),$r14 (TextCache.initBuffers) Value: specialinvoke $r14.<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r18, $r17, $r16, varReplacer10002, $r15));specialinvoke $r14.<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r18, $r17, $r16, varReplacer10002, $r15);<org.hsqldb.persist.TextCache: void initBuffers()>;org.hsqldb.persist.TextCache;false;true;600056;77962;485;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.persist.DataFileDefrag: void process()> $r17.<init>(r72,varReplacer10352),$r17 (DataFileDefrag.process) Value: specialinvoke $r17.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>(r72, varReplacer10352));specialinvoke $r17.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>(r72, varReplacer10352);<org.hsqldb.persist.DataFileDefrag: void process()>;org.hsqldb.persist.DataFileDefrag;false;false;549;1830;16;6016;true;false;0;0;
