Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IO;$r3 @ $r3 = new java.io.PrintStream;$r3 = new java.io.PrintStream;<org.python.core.Py: java.lang.String getStackTrace(java.lang.Throwable)>;org.python.core.Py;false;true;611477;10457530;611477;0;571;4268;r0[reprStack, list, array, baseArray, array, instclass, im_class, im_func, im_self, __self__, file, file, ostream];0;
ideal-ap;IO;$r9 @ $r9 = new dacapo.TeePrintStream;$r9 = new dacapo.TeePrintStream;<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;true;false;457;979;200;257;35;4268;r0[reprStack, list, array, baseArray, array, instclass, im_class, im_func, im_self, __self__, file, file, ostream];0;
ideal-ap;IO;$r12 @ $r12 = new dacapo.TeePrintStream;$r12 = new dacapo.TeePrintStream;<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;true;false;500;1024;155;345;35;4268;r0[reprStack, list, array, baseArray, array, instclass, im_class, im_func, im_self, __self__, file, file, ostream];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>();specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.core.Py: java.lang.String getStackTrace(java.lang.Throwable)>;org.python.core.Py;false;true;648923;10692667;648923;0;587;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r7 @ specialinvoke $r7.<java.io.FileOutputStream: void <init>(java.io.File)>(r20);specialinvoke $r7.<java.io.FileOutputStream: void <init>(java.io.File)>(r20);<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outCreateCacheFile(org.python.core.CachedJarsPackageManager$JarXEntry,boolean)>;org.python.core.CachedJarsPackageManager;false;true;126423;1183;126423;0;37;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>(r2);specialinvoke $r5.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>(r2);<org.python.compiler.Label: void fix(byte[])>;org.python.compiler.Label;false;false;497;104;0;497;4;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.python.core.StdoutWrapper: void <init>()>();specialinvoke r0.<org.python.core.StdoutWrapper: void <init>()>();<org.python.core.StderrWrapper: void <init>()>;org.python.core.StderrWrapper;false;false;5287;34402;3231;2056;1165;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r15 @ specialinvoke $r15.<org.python.core.StderrWrapper: void <init>()>();specialinvoke $r15.<org.python.core.StderrWrapper: void <init>()>();<org.python.core.PySystemState: void initStaticFields()>;org.python.core.PySystemState;false;false;3300;34400;1129;2171;1140;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r15 @ $r15 = new java.io.PrintWriter;$r15 = new java.io.PrintWriter;<org.python.core.Py: void printException(java.lang.Throwable,org.python.core.PyFrame,org.python.core.PyObject)>;org.python.core.Py;false;false;30520;488;30151;369;20;4268;r0[printWriter];0;
ideal-ap;IO;$r2 @ $r2 = new java.io.PrintWriter;$r2 = new java.io.PrintWriter;<dacapo.Benchmark: void enableValidationReport(java.lang.String)>;dacapo.Benchmark;false;false;578;1840;122;456;34;4268;r0[printWriter];0;
ideal-ap;IO;$r17 @ $r17 = new java.io.PrintWriter;$r17 = new java.io.PrintWriter;<org.python.core.Py: void printException(java.lang.Throwable,org.python.core.PyFrame,org.python.core.PyObject)>;org.python.core.Py;false;false;30328;513;30046;282;21;4268;r0[printWriter];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>();specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.compiler.ConstantPool: void <init>()>;org.python.compiler.ConstantPool;false;true;646138;10205114;646138;0;918;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.FilterOutputStream: void <init>(java.io.OutputStream)>(r1);specialinvoke r0.<java.io.FilterOutputStream: void <init>(java.io.OutputStream)>(r1);<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeeOutputStream;false;true;36316;2004;36316;0;41;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r6);specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r6);<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outOpenIndex()>;org.python.core.CachedJarsPackageManager;false;true;11608;763;11608;0;33;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.ByteArrayOutputStream: void <init>()>();specialinvoke $r4.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.core.Py: org.python.core.PyCode compile_flags(org.python.parser.ast.modType,java.lang.String,java.lang.String,boolean,boolean,org.python.core.CompilerFlags)>;org.python.core.Py;false;false;404825;611;404730;95;34;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r6 @ specialinvoke $r6.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r7);specialinvoke $r6.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r7);<org.python.compiler.Code: void <init>(java.lang.String,org.python.compiler.ConstantPool,boolean)>;org.python.compiler.Code;false;true;636852;11763946;636852;0;864;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
