QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i11,r0 (FilterImpl$Parser.parse_substring));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i15 = r0.pos,r0 (FilterImpl$Parser.parse_item));true;73;false;true;415;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filter(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i3,r0 (FilterImpl$Parser.parse_filter));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i11,r0 (FilterImpl$Parser.parse_item));true;72;false;true;421;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_and(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i2 = r0.pos,r0 (FilterImpl$Parser.parse_and));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void <init>(java.lang.String)> r0.pos = varReplacer3412,r0 (FilterImpl$Parser.<init>));true;67;false;true;461;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceRegistrationImpl: void releaseService(org.eclipse.osgi.framework.internal.core.BundleContextImpl)> $r6 = r0.reference,r0 (ServiceRegistrationImpl.releaseService));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceRegistrationImpl: void <init>(org.eclipse.osgi.framework.internal.core.BundleContextImpl,java.lang.String[],java.lang.Object,java.util.Dictionary)> r0.reference = $r9,r0 (ServiceRegistrationImpl.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.util.Headers: void add(java.lang.Object,java.lang.Object)> $r13 = r0.values,r0 (Headers.add));BackwardQuery: (<org.eclipse.osgi.framework.util.Headers: void <init>(int)> r0.values = $r2,r0 (Headers.<init>));false;3;false;true;409;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventListeners: void <init>(int)> r0.list = varReplacer2268,r0 (EventListeners.<init>));BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventListeners: void addListener(java.lang.Object,java.lang.Object)> $r11 = r0.list,r0 (EventListeners.addListener));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: void <init>(org.eclipse.osgi.framework.adaptor.BundleData,org.eclipse.osgi.framework.internal.core.Framework)> r0.framework = r2,r0 (AbstractBundle.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ConditionalPermissions: void checkConditionalPermissionInfo(org.eclipse.osgi.framework.internal.core.ConditionalPermissionInfoImpl)> $r11 = $r9.framework,$r9 (ConditionalPermissions.checkConditionalPermissionInfo));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.internal.profile.DefaultProfileLogger: java.io.File getProfileLogFile()> $r2 = r0.logFileName,r0 (DefaultProfileLogger.getProfileLogFile));BackwardQuery: (<org.eclipse.osgi.internal.profile.DefaultProfileLogger: void initProps()> r0.logFileName = $r7,r0 (DefaultProfileLogger.initProps));true;-1;true;true;419;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.util.Headers: java.lang.Object remove(int)> $r4 = r0.headers,r0 (Headers.remove));BackwardQuery: (<org.eclipse.osgi.framework.util.Headers: void add(java.lang.Object,java.lang.Object)> r0.headers = r3,r0 (Headers.add));false;43;false;true;531;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventListeners: void removeListener(java.lang.Object)> $i7 = r0.size,r0 (EventListeners.removeListener));BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventListeners: void <init>(int)> r0.size = varReplacer2267,r0 (EventListeners.<init>));false;0;false;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void skipWhiteSpace()> $i2 = r0.pos,r0 (FilterImpl$Parser.skipWhiteSpace));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filtercomp(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i3,r0 (FilterImpl$Parser.parse_filtercomp));true;86;false;true;432;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.PermissionAdminImpl: org.osgi.service.permissionadmin.PermissionInfo[] getPermissionInfos(java.lang.String)> $r17 = r0.framework,r0 (PermissionAdminImpl.getPermissionInfos));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.PermissionAdminImpl: void <init>(org.eclipse.osgi.framework.internal.core.Framework,org.eclipse.osgi.framework.adaptor.PermissionStorage)> r0.framework = r1,r0 (PermissionAdminImpl.<init>));true;-1;true;true;420;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl: void setFilter(int,java.lang.String,java.lang.Object)> r0.value = r2,r0 (FilterImpl.setFilter));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl: java.lang.String toString()> $r44 = r0.value,r0 (FilterImpl.toString));true;-1;true;true;-1;true;true;3;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.KeyedHashSet: void expand()> r0.elements = $r4,r0 (KeyedHashSet.expand));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.KeyedHashSet: boolean add(org.eclipse.osgi.framework.internal.core.KeyedElement)> $r14 = r0.elements,r0 (KeyedHashSet.add));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i8,r0 (FilterImpl$Parser.parse_substring));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i2 = r0.pos,r0 (FilterImpl$Parser.parse_item));true;72;false;true;423;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleLoader: void addDynamicImportPackage(java.lang.String[])> r0.importedSources = $r25,r0 (BundleLoader.addDynamicImportPackage));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleLoader: org.eclipse.osgi.framework.internal.core.PackageSource findImportedSource(java.lang.String)> $r3 = r0.importedSources,r0 (BundleLoader.findImportedSource));true;-1;true;true;-1;true;true;4;false
BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventListeners: void <init>(int)> r0.size = varReplacer2267,r0 (EventListeners.<init>));BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventListeners: void removeListener(java.lang.Object)> $i1 = r0.size,r0 (EventListeners.removeListener));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleNativeCode: java.lang.String toString()> $r26 = r0.osversion,r0 (BundleNativeCode.toString));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleNativeCode: void addAttribute(java.lang.String,java.lang.String)> r0.osversion = $r11,r0 (BundleNativeCode.addAttribute));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceUse: java.lang.Object getService()> $r7 = r0.registration,r0 (ServiceUse.getService));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceUse: void <init>(org.eclipse.osgi.framework.internal.core.BundleContextImpl,org.eclipse.osgi.framework.internal.core.ServiceRegistrationImpl)> r0.registration = r2,r0 (ServiceUse.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i7 = r0.pos,r0 (FilterImpl$Parser.parse_item));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i8,r0 (FilterImpl$Parser.parse_substring));true;66;false;true;389;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i6,r0 (FilterImpl$Parser.parse_item));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_attr()> $i5 = r0.pos,r0 (FilterImpl$Parser.parse_attr));true;67;false;true;541;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Tokenizer: int skipQuotedString(char[],int)> r0.cursor = i4,r0 (Tokenizer.skipQuotedString));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Tokenizer: java.lang.String getToken(java.lang.String)> i9 = r0.cursor,r0 (Tokenizer.getToken));true;88;false;true;500;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void skipWhiteSpace()> $i4 = r0.pos,r0 (FilterImpl$Parser.skipWhiteSpace));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i8,r0 (FilterImpl$Parser.parse_substring));true;87;false;true;420;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_or(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i2 = r0.pos,r0 (FilterImpl$Parser.parse_or));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filtercomp(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i3,r0 (FilterImpl$Parser.parse_filtercomp));true;72;false;true;593;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> $i13 = r0.pos,r0 (FilterImpl$Parser.parse_substring));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filter(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i7,r0 (FilterImpl$Parser.parse_filter));true;88;false;true;446;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filter(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i3,r0 (FilterImpl$Parser.parse_filter));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_value()> $i3 = r0.pos,r0 (FilterImpl$Parser.parse_value));true;68;false;true;393;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventManager$EventThread: void postEvent(org.eclipse.osgi.framework.eventmgr.EventListeners$ListElement[],org.eclipse.osgi.framework.eventmgr.EventDispatcher,int,java.lang.Object)> $r7.next = r4,$r7 (EventManager$EventThread.postEvent));BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventManager$EventThread$Queued: void <init>(org.eclipse.osgi.framework.eventmgr.EventListeners$ListElement[],org.eclipse.osgi.framework.eventmgr.EventDispatcher,int,java.lang.Object)> r0.next = varReplacer3331,r0 (EventManager$EventThread$Queued.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleFragment: void load()> $r11 = r0.framework,r0 (BundleFragment.load));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: void <init>(org.eclipse.osgi.framework.adaptor.BundleData,org.eclipse.osgi.framework.internal.core.Framework)> r0.framework = r2,r0 (AbstractBundle.<init>));true;-1;true;true;474;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.internal.profile.DefaultProfileLogger: int getBufferSize()> $i1 = r0.bufferSize,r0 (DefaultProfileLogger.getBufferSize));BackwardQuery: (<org.eclipse.osgi.internal.profile.DefaultProfileLogger: void <init>()> r0.bufferSize = varReplacer1346,r0 (DefaultProfileLogger.<init>));true;-1;true;true;410;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void skipWhiteSpace()> r0.pos = $i5,r0 (FilterImpl$Parser.skipWhiteSpace));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i18,r0 (FilterImpl$Parser.parse_item));true;71;false;true;416;false;true;0;false
BackwardQuery: (<org.osgi.framework.Version: boolean equals(java.lang.Object)> $i0 = r2.major,r2 (Version.equals));BackwardQuery: (<org.osgi.framework.Version: void <init>(int,int,int,java.lang.String)> r0.major = i0,r0 (Version.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void shutdown()> $r1.state = varReplacer3651,$r1 (Framework.shutdown));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.StartLevelManager: void suspendAllBundles(org.eclipse.osgi.framework.internal.core.BundleRepository)> $r22.state = varReplacer3356,$r22 (StartLevelManager.suspendAllBundles));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.PermissionAdminImpl: org.eclipse.osgi.framework.adaptor.BundleProtectionDomain createProtectionDomain(org.eclipse.osgi.framework.internal.core.AbstractBundle)> $r9 = r0.defaultAssignedPermissions,r0 (PermissionAdminImpl.createProtectionDomain));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.PermissionAdminImpl: void <init>(org.eclipse.osgi.framework.internal.core.Framework,org.eclipse.osgi.framework.adaptor.PermissionStorage)> r0.defaultAssignedPermissions = $r19,r0 (PermissionAdminImpl.<init>));false;3;false;true;-1;true;true;1;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: void beginStateChange()> $r11 = r0.stateChanging,r0 (AbstractBundle.beginStateChange));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: void completeStateChange()> r0.stateChanging = varReplacer3637,r0 (AbstractBundle.completeStateChange));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.protocol.URLStreamHandlerProxy: java.lang.Object addingService(org.osgi.framework.ServiceReference)> $z3 = r0.handlerRegistered,r0 (URLStreamHandlerProxy.addingService));BackwardQuery: (<org.eclipse.osgi.framework.internal.protocol.URLStreamHandlerProxy: void <init>(java.lang.String,org.osgi.framework.ServiceReference,org.osgi.framework.BundleContext)> r0.handlerRegistered = varReplacer2845,r0 (URLStreamHandlerProxy.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_attr()> $i5 = r0.pos,r0 (FilterImpl$Parser.parse_attr));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i5,r0 (FilterImpl$Parser.parse_substring));true;71;false;true;416;false;true;0;false
BackwardQuery: (<org.eclipse.core.runtime.adaptor.EclipseLog: void closeFile()> r0.writer = varReplacer2490,r0 (EclipseLog.closeFile));BackwardQuery: (<org.eclipse.core.runtime.adaptor.EclipseLog: void <init>(java.io.Writer)> r0.writer = $r3,r0 (EclipseLog.<init>));true;-1;true;true;567;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i11,r0 (FilterImpl$Parser.parse_item));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filtercomp(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i2 = r0.pos,r0 (FilterImpl$Parser.parse_filtercomp));true;87;false;true;494;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_attr()> $i3 = r0.pos,r0 (FilterImpl$Parser.parse_attr));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_value()> r0.pos = $i8,r0 (FilterImpl$Parser.parse_value));true;158;false;true;536;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Tokenizer: int skipQuotedString(char[],int)> r0.cursor = i4,r0 (Tokenizer.skipQuotedString));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Tokenizer: void <init>(java.lang.String)> r0.cursor = varReplacer2432,r0 (Tokenizer.<init>));true;89;false;true;426;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i18,r0 (FilterImpl$Parser.parse_item));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_not(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i0 = r0.pos,r0 (FilterImpl$Parser.parse_not));true;66;false;true;388;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: org.osgi.framework.BundleActivator loadBundleActivator()> $r7 = r0.bundledata,r0 (AbstractBundle.loadBundleActivator));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: void <init>(org.eclipse.osgi.framework.adaptor.BundleData,org.eclipse.osgi.framework.internal.core.Framework)> r0.bundledata = r1,r0 (AbstractBundle.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.osgi.framework.AdminPermission: org.osgi.framework.Filter getFilterImpl()> $r19 = r0.filter,r0 (AdminPermission.getFilterImpl));BackwardQuery: (<org.osgi.framework.AdminPermission: void <init>(java.lang.String,int)> r0.filter = varReplacer4764,r0 (AdminPermission.<init>));true;-1;true;true;-1;true;true;6;false
BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventListeners: void removeAllListeners()> r0.list = varReplacer3658,r0 (EventListeners.removeAllListeners));BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventListeners: void addListener(java.lang.Object,java.lang.Object)> r0.list = $r9,r0 (EventListeners.addListener));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_attr()> $r1 = r0.filter,r0 (FilterImpl$Parser.parse_attr));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void <init>(java.lang.String)> r0.filter = $r2,r0 (FilterImpl$Parser.<init>));true;63;false;true;393;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_not(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i2 = r0.pos,r0 (FilterImpl$Parser.parse_not));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i11,r0 (FilterImpl$Parser.parse_substring));true;70;false;true;391;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Tokenizer: int skipQuotedString(char[],int)> r0.cursor = i4,r0 (Tokenizer.skipQuotedString));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Tokenizer: void skipWhiteSpace()> r0.cursor = i1,r0 (Tokenizer.skipWhiteSpace));true;82;false;true;393;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> $i10 = r0.pos,r0 (FilterImpl$Parser.parse_substring));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filtercomp(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i5,r0 (FilterImpl$Parser.parse_filtercomp));true;68;false;true;393;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void initialize(org.eclipse.osgi.framework.adaptor.FrameworkAdaptor)> r0.eventManager = $r5,r0 (Framework.initialize));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void publishServiceEventPrivileged(org.osgi.framework.ServiceEvent)> $r6 = r0.eventManager,r0 (Framework.publishServiceEventPrivileged));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_value()> $r3 = r0.filter,r0 (FilterImpl$Parser.parse_value));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void <init>(java.lang.String)> r0.filter = $r2,r0 (FilterImpl$Parser.<init>));true;76;false;true;476;false;true;1;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filtercomp(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i5,r0 (FilterImpl$Parser.parse_filtercomp));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i5 = r0.pos,r0 (FilterImpl$Parser.parse_item));true;73;false;true;423;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.SystemBundle: void <init>(org.eclipse.osgi.framework.internal.core.Framework)> r0.state = varReplacer2408,r0 (SystemBundle.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleHost: void refresh()> $i0 = r0.state,r0 (BundleHost.refresh));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_not(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i2 = r0.pos,r0 (FilterImpl$Parser.parse_not));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i5,r0 (FilterImpl$Parser.parse_substring));true;73;false;true;426;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.KeyedHashSet: void <init>(int,boolean)> r0.replace = z0,r0 (KeyedHashSet.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.KeyedHashSet: boolean add(org.eclipse.osgi.framework.internal.core.KeyedElement)> $z1 = r0.replace,r0 (KeyedHashSet.add));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.osgi.framework.Version: void <init>(java.lang.String)> r0.major = i2,r0 (Version.<init>));BackwardQuery: (<org.osgi.framework.Version: java.lang.String toString()> $i0 = r0.major,r0 (Version.toString));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.PermissionAdminImpl: org.eclipse.osgi.framework.internal.core.BundlePermissionCollection getAssignedPermissions(org.eclipse.osgi.framework.internal.core.AbstractBundle)> $r8 = r0.defaultAssignedPermissions,r0 (PermissionAdminImpl.getAssignedPermissions));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.PermissionAdminImpl: void <init>(org.eclipse.osgi.framework.internal.core.Framework,org.eclipse.osgi.framework.adaptor.PermissionStorage)> r0.defaultAssignedPermissions = $r19,r0 (PermissionAdminImpl.<init>));false;1;false;true;-1;true;true;1;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_value()> $i6 = r0.pos,r0 (FilterImpl$Parser.parse_value));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i18,r0 (FilterImpl$Parser.parse_item));true;74;false;true;425;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = i26,r0 (FilterImpl$Parser.parse_item));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i5,r0 (FilterImpl$Parser.parse_substring));true;76;false;true;433;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ConditionalPermissionSet: void <init>(org.eclipse.osgi.framework.internal.core.ConditionalPermissionInfoImpl[],org.osgi.service.condpermadmin.Condition[])> r0.hasAllPermission = varReplacer4736,r0 (ConditionalPermissionSet.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ConditionalPermissionSet: void checkForAllPermission()> $z0 = r0.hasAllPermission,r0 (ConditionalPermissionSet.checkForAllPermission));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl: java.lang.String toString()> $z0 = r0.topLevel,r0 (FilterImpl.toString));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl: void <init>()> r0.topLevel = varReplacer3436,r0 (FilterImpl.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.SecurePermissionStorage: java.lang.Object run()> $r5 = r0.storage,r0 (SecurePermissionStorage.run));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.SecurePermissionStorage: void <init>(org.eclipse.osgi.framework.adaptor.PermissionStorage)> r0.storage = r1,r0 (SecurePermissionStorage.<init>));false;0;false;true;433;false;false;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = i26,r0 (FilterImpl$Parser.parse_item));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_not(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i0 = r0.pos,r0 (FilterImpl$Parser.parse_not));true;73;false;true;624;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: void <init>(org.eclipse.osgi.framework.adaptor.BundleData,org.eclipse.osgi.framework.internal.core.Framework)> r0.framework = r2,r0 (AbstractBundle.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleHost: void stopWorker(boolean)> $r3 = r0.framework,r0 (BundleHost.stopWorker));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventListeners: void removeListener(java.lang.Object)> $r2 = r0.list,r0 (EventListeners.removeListener));BackwardQuery: (<org.eclipse.osgi.framework.eventmgr.EventListeners: void addListener(java.lang.Object,java.lang.Object)> r0.list = $r9,r0 (EventListeners.addListener));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.osgi.framework.AdminPermission: void <init>(org.osgi.framework.Bundle,java.lang.String)> r0.action_mask = varReplacer3297,r0 (AdminPermission.<init>));BackwardQuery: (<org.osgi.framework.AdminPermission: boolean equals(java.lang.Object)> $i0 = r2.action_mask,r2 (AdminPermission.equals));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleHost: void stopWorker(boolean)> $i0 = r0.state,r0 (BundleHost.stopWorker));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void shutdown()> $r1.state = varReplacer3651,$r1 (Framework.shutdown));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleLoaderProxy: void <init>(org.eclipse.osgi.framework.internal.core.BundleHost,org.eclipse.osgi.service.resolver.BundleDescription)> r0.description = r2,r0 (BundleLoaderProxy.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleLoaderProxy: java.lang.String getSymbolicName()> $r1 = r0.description,r0 (BundleLoaderProxy.getSymbolicName));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceUse: void <init>(org.eclipse.osgi.framework.internal.core.BundleContextImpl,org.eclipse.osgi.framework.internal.core.ServiceRegistrationImpl)> r0.registration = r2,r0 (ServiceUse.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceUse: boolean ungetService()> $r8 = r0.registration,r0 (ServiceUse.ungetService));true;-1;true;true;-1;true;true;0;false
