QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStopAtPos(int,int)> r0.jjmatchedKind = i1,r0 (QueryParserTokenManager.jjStopAtPos));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> r0.jjmatchedKind = varReplacer2221,r0 (QueryParserTokenManager.getNextToken));true;-1;true;true;275;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.ParseException: java.lang.String getMessage()> $i1 = $r7.beginLine,$r7 (ParseException.getMessage));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: org.apache.lucene.analysis.standard.Token jjFillToken()> r1.beginLine = $i3,r1 (StandardTokenizerTokenManager.jjFillToken));false;1;false;true;-1;true;true;3;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $i61 = r0.jj_ntk,r0 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.queryParser.Token jj_consume_token(int)> r0.jj_ntk = varReplacer1366,r0 (QueryParser.jj_consume_token));true;-1;true;true;267;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer2$Coordinator: float coordFactor()> $i0 = r0.nrMatchers,r0 (BooleanScorer2$Coordinator.coordFactor));BackwardQuery: (<org.apache.lucene.search.BooleanScorer2$Coordinator: void initDoc()> r0.nrMatchers = varReplacer3715,r0 (BooleanScorer2$Coordinator.initDoc));true;-1;true;true;-1;true;true;2;false
BackwardQuery: (<org.apache.lucene.search.ReqExclScorer: void <init>(org.apache.lucene.search.Scorer,org.apache.lucene.search.Scorer)> r0.reqScorer = r1,r0 (ReqExclScorer.<init>));BackwardQuery: (<org.apache.lucene.search.ReqExclScorer: int doc()> $r1 = r0.reqScorer,r0 (ReqExclScorer.doc));true;-1;true;true;-1;true;true;6;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: int jj_ntk()> r0.jj_ntk = $i0,r0 (QueryParser.jj_ntk));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: int Modifiers()> $i4 = r0.jj_ntk,r0 (QueryParser.Modifiers));true;833;false;true;262;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c125 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;276;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStartNfaWithStates_2(int,int,int)> r0.curChar = $c3,r0 (QueryParserTokenManager.jjStartNfaWithStates_2));true;-1;true;true;275;false;true;1;false
BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: boolean advanceAfterCurrent()> $r9 = r0.scorerQueue,r0 (DisjunctionSumScorer.advanceAfterCurrent));BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: void initScorerQueue()> r0.scorerQueue = $r4,r0 (DisjunctionSumScorer.initScorerQueue));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.search.PhraseScorer: void firstToLast()> $r3 = r0.first,r0 (PhraseScorer.firstToLast));BackwardQuery: (<org.apache.lucene.search.PhraseScorer: void pqToList()> r0.first = varReplacer3108,r0 (PhraseScorer.pqToList));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer: boolean next()> r0.current = $r7,r0 (BooleanScorer.next));BackwardQuery: (<org.apache.lucene.search.BooleanScorer: boolean score(org.apache.lucene.search.HitCollector,int)> $r18 = r0.current,r0 (BooleanScorer.score));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.FastCharStream: void <init>(java.io.Reader)> r0.tokenStart = varReplacer2211,r0 (FastCharStream.<init>));BackwardQuery: (<org.apache.lucene.analysis.standard.FastCharStream: void refill()> r0.tokenStart = varReplacer3645,r0 (FastCharStream.refill));true;-1;true;false;281;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: void jjAddStates(int,int)> r0.jjnewStateCnt = $i2,r0 (QueryParserTokenManager.jjAddStates));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjnewStateCnt = $i58,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;282;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = i29,r0 (QueryParserTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjnewStateCnt = $i88,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;276;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void jj_rescan_token()> r0.jj_scanpos = $r2,r0 (QueryParser.jj_rescan_token));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: boolean jj_scan_token(int)> $r3 = r0.jj_scanpos,r0 (QueryParser.jj_scan_token));true;-1;true;true;261;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.ReqExclScorer: boolean next()> $z0 = r0.firstTime,r0 (ReqExclScorer.next));BackwardQuery: (<org.apache.lucene.search.ReqExclScorer: void <init>(org.apache.lucene.search.Scorer,org.apache.lucene.search.Scorer)> r0.firstTime = varReplacer3169,r0 (ReqExclScorer.<init>));true;-1;true;true;-1;true;true;81;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: void ReInit(org.apache.lucene.queryParser.CharStream)> r0.curLexState = $i1,r0 (QueryParserTokenManager.ReInit));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> r0.curLexState = $i18,r0 (QueryParserTokenManager.getNextToken));true;-1;true;true;281;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: char readChar()> $r1 = r0.buffer,r0 (FastCharStream.readChar));BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: void refill()> r0.buffer = $r8,r0 (FastCharStream.refill));true;-1;true;true;506;false;true;2;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer: boolean score(org.apache.lucene.search.HitCollector,int)> r2 = r0.current,r0 (BooleanScorer.score));BackwardQuery: (<org.apache.lucene.search.BooleanScorer: boolean next()> r0.current = $r7,r0 (BooleanScorer.next));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.lusearch.LusearchHarness: void <init>(dacapo.parser.Config,java.io.File)> r0.completed = varReplacer1865,r0 (LusearchHarness.<init>));BackwardQuery: (<dacapo.lusearch.LusearchHarness: void iterate(java.lang.String)> $i11 = r0.completed,r0 (LusearchHarness.iterate));false;0;false;true;267;false;true;4;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: boolean jj_scan_token(int)> $r4 = $r3.next,$r3 (QueryParser.jj_scan_token));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: boolean jj_scan_token(int)> $r14.next = $r15,$r14 (QueryParser.jj_scan_token));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.index.MultiTermDocs: void <init>(org.apache.lucene.index.IndexReader[],int[])> r0.base = varReplacer3232,r0 (MultiTermDocs.<init>));BackwardQuery: (<org.apache.lucene.index.MultiTermDocs: int read(int[],int[])> r0.base = $i7,r0 (MultiTermDocs.read));true;-1;true;true;-1;true;true;13;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStopAtPos(int,int)> r0.jjmatchedKind = i1,r0 (QueryParserTokenManager.jjStopAtPos));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> $i15 = r0.jjmatchedKind,r0 (QueryParserTokenManager.getNextToken));true;-1;true;true;279;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: int jj_ntk()> r0.jj_ntk = $i0,r0 (QueryParser.jj_ntk));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $i48 = r0.jj_ntk,r0 (QueryParser.Term));true;841;false;true;258;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> r0.jjmatchedKind = i31,r0 (QueryParserTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> $i15 = r0.jjmatchedKind,r0 (QueryParserTokenManager.getNextToken));true;-1;true;true;270;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_2));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c41 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;271;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: char readChar()> $i1 = r0.bufferPosition,r0 (FastCharStream.readChar));BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: void backup(int)> r0.bufferPosition = $i2,r0 (FastCharStream.backup));true;-1;true;true;497;false;true;2;false
BackwardQuery: (<org.apache.lucene.search.PhrasePositions: void <init>(org.apache.lucene.index.TermPositions,int)> r0.tp = r1,r0 (PhrasePositions.<init>));BackwardQuery: (<org.apache.lucene.search.PhrasePositions: boolean next()> $r3 = r0.tp,r0 (PhrasePositions.next));true;-1;true;true;-1;true;true;2;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStartNfaWithStates_1(int,int,int)> r0.curChar = $c3,r0 (QueryParserTokenManager.jjStartNfaWithStates_1));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_0));true;-1;true;true;280;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Query(java.lang.String)> $i5 = r0.jj_ntk,r0 (QueryParser.Query));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void <init>(org.apache.lucene.queryParser.CharStream)> r0.jj_ntk = varReplacer1798,r0 (QueryParser.<init>));true;744;false;true;311;false;true;3;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void <init>(org.apache.lucene.queryParser.CharStream)> r0.token = $r10,r0 (QueryParser.<init>));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.queryParser.Token jj_consume_token(int)> $r7 = r0.token,r0 (QueryParser.jj_consume_token));true;858;false;true;325;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> r90.image = $r52,r90 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $r11 = r84.image,r84 (QueryParser.Term));true;-1;true;true;-1;true;true;324;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjnewStateCnt = $i61,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> $i16 = r0.jjnewStateCnt,r0 (QueryParserTokenManager.jjMoveNfa_2));true;-1;true;true;287;false;true;1;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: org.apache.lucene.analysis.standard.Token getNextToken()> r0.curChar = $c0,r0 (StandardTokenizerTokenManager.getNextToken));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: int jjMoveNfa_0(int,int)> $c98 = r0.curChar,r0 (StandardTokenizerTokenManager.jjMoveNfa_0));true;-1;true;false;271;false;true;3;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer: boolean score(org.apache.lucene.search.HitCollector,int)> $f1 = $r21.score,$r21 (BooleanScorer.score));BackwardQuery: (<org.apache.lucene.search.BooleanScorer$Collector: void collect(int,float)> r6.score = f0,r6 (BooleanScorer$Collector.collect));true;-1;true;true;-1;true;true;667;false
BackwardQuery: (<org.apache.lucene.search.ExactPhraseScorer: float phraseFreq()> $i0 = $r4.position,$r4 (ExactPhraseScorer.phraseFreq));BackwardQuery: (<org.apache.lucene.search.PhrasePositions: boolean skipTo(int)> r0.position = varReplacer3708,r0 (PhrasePositions.skipTo));true;-1;true;true;-1;true;true;56;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c51 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_1(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_1));true;-1;true;true;281;false;true;1;false
BackwardQuery: (<org.apache.lucene.index.MultiTermDocs: int doc()> $r1 = r0.current,r0 (MultiTermDocs.doc));BackwardQuery: (<org.apache.lucene.index.MultiTermDocs: void seek(org.apache.lucene.index.Term)> r0.current = varReplacer3234,r0 (MultiTermDocs.seek));true;-1;true;true;-1;true;true;8;false
BackwardQuery: (<org.apache.lucene.search.ScoreDoc: void <init>(int,float)> r0.doc = i0,r0 (ScoreDoc.<init>));BackwardQuery: (<org.apache.lucene.search.Hits: void getMoreDocs(int)> $i5 = $r12.doc,$r12 (Hits.getMoreDocs));true;-1;true;true;-1;true;true;21;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: int jj_ntk()> $i1 = $r6.kind,$r6 (QueryParser.jj_ntk));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token jjFillToken()> r1.kind = $i1,r1 (QueryParserTokenManager.jjFillToken));true;-1;true;true;265;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer$SubScorer: void <init>(org.apache.lucene.search.Scorer,boolean,boolean,org.apache.lucene.search.HitCollector,org.apache.lucene.search.BooleanScorer$SubScorer)> r0.next = r3,r0 (BooleanScorer$SubScorer.<init>));BackwardQuery: (<org.apache.lucene.search.BooleanScorer: boolean score(org.apache.lucene.search.HitCollector,int)> r33 = r33.next,r33 (BooleanScorer.score));true;-1;true;true;-1;true;true;27;false
BackwardQuery: (<org.apache.lucene.search.ScoreDoc: void <init>(int,float)> r0.doc = i0,r0 (ScoreDoc.<init>));BackwardQuery: (<org.apache.lucene.search.FieldSortedHitQueue$3: int compare(org.apache.lucene.search.ScoreDoc,org.apache.lucene.search.ScoreDoc)> $i3 = r2.doc,r2 (FieldSortedHitQueue$3.compare));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: void refill()> $r5 = r0.buffer,r0 (FastCharStream.refill));BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: void <init>(java.io.Reader)> r0.buffer = varReplacer1333,r0 (FastCharStream.<init>));true;-1;true;true;392;false;true;-1;true
BackwardQuery: (<org.apache.lucene.search.MultiPhraseQuery: java.lang.String access$200(org.apache.lucene.search.MultiPhraseQuery)> $r1 = r0.field,r0 (MultiPhraseQuery.access$200));BackwardQuery: (<org.apache.lucene.search.MultiPhraseQuery: void add(org.apache.lucene.index.Term[],int)> r0.field = $r19,r0 (MultiPhraseQuery.add));true;-1;true;true;-1;true;true;111;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveStringLiteralDfa1_2(long)> $c2 = r0.curChar,r0 (QueryParserTokenManager.jjMoveStringLiteralDfa1_2));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_2));true;-1;true;true;392;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizer: org.apache.lucene.analysis.standard.Token jj_consume_token(int)> r0.token = r1,r0 (StandardTokenizer.jj_consume_token));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizer: org.apache.lucene.analysis.standard.ParseException generateParseException()> $r7 = r0.token,r0 (StandardTokenizer.generateParseException));true;409;false;false;268;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjnewStateCnt = $i29,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = i29,r0 (QueryParserTokenManager.jjMoveNfa_0));true;-1;true;true;284;false;true;1;false
BackwardQuery: (<org.apache.lucene.search.FieldSortedHitQueue: void <init>(org.apache.lucene.index.IndexReader,org.apache.lucene.search.SortField[],int)> r0.maxscore = varReplacer3034,r0 (FieldSortedHitQueue.<init>));BackwardQuery: (<org.apache.lucene.search.FieldSortedHitQueue: boolean insert(org.apache.lucene.search.FieldDoc)> $f1 = r0.maxscore,r0 (FieldSortedHitQueue.insert));true;-1;true;true;270;false;true;4;false
BackwardQuery: (<org.apache.lucene.analysis.standard.FastCharStream: void <init>(java.io.Reader)> r0.tokenStart = varReplacer2211,r0 (FastCharStream.<init>));BackwardQuery: (<org.apache.lucene.analysis.standard.FastCharStream: void refill()> $i13 = r0.tokenStart,r0 (FastCharStream.refill));true;-1;true;false;270;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void ReInit(org.apache.lucene.queryParser.CharStream)> r0.jj_ntk = varReplacer1336,r0 (QueryParser.ReInit));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $i55 = r0.jj_ntk,r0 (QueryParser.Term));true;644;false;true;269;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.PhraseScorer: void <init>(org.apache.lucene.search.Weight,org.apache.lucene.index.TermPositions[],int[],org.apache.lucene.search.Similarity,byte[])> r0.first = r6,r0 (PhraseScorer.<init>));BackwardQuery: (<org.apache.lucene.search.PhraseScorer: boolean skipTo(int)> r1 = r0.first,r0 (PhraseScorer.skipTo));true;-1;true;true;-1;true;true;59;false
BackwardQuery: (<org.apache.lucene.search.TermScorer: boolean score(org.apache.lucene.search.HitCollector,int)> r0.pointer = varReplacer3094,r0 (TermScorer.score));BackwardQuery: (<org.apache.lucene.search.TermScorer: boolean skipTo(int)> r0.pointer = $i12,r0 (TermScorer.skipTo));true;-1;true;true;-1;true;true;4;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_1(int,int)> r0.jjnewStateCnt = varReplacer2396,r0 (QueryParserTokenManager.jjMoveNfa_1));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjnewStateCnt = $i64,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;277;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer: boolean next()> $r3 = $r2.first,$r2 (BooleanScorer.next));BackwardQuery: (<org.apache.lucene.search.BooleanScorer$Collector: void collect(int,float)> r1.first = r6,r1 (BooleanScorer$Collector.collect));true;-1;true;true;-1;true;true;139;false
BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: boolean skipTo(int)> $r3 = r0.scorerQueue,r0 (DisjunctionSumScorer.skipTo));BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: void initScorerQueue()> r0.scorerQueue = $r4,r0 (DisjunctionSumScorer.initScorerQueue));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.queryParser.Token jj_consume_token(int)> r0.jj_gen = $i3,r0 (QueryParser.jj_consume_token));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Clause(java.lang.String)> $i2 = r0.jj_gen,r0 (QueryParser.Clause));true;-1;true;true;286;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: int jj_ntk()> r0.jj_ntk = $i0,r0 (QueryParser.jj_ntk));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $i14 = r0.jj_ntk,r0 (QueryParser.Term));true;904;false;true;271;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: void <init>(java.util.List,int)> r0.scorerQueue = varReplacer3165,r0 (DisjunctionSumScorer.<init>));BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: boolean advanceAfterCurrent()> $r1 = r0.scorerQueue,r0 (DisjunctionSumScorer.advanceAfterCurrent));true;-1;true;true;-1;true;true;42;false
