Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IO;$r1 @ specialinvoke $r1.<org.hsqldb.rowio.RowInputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>($r4, $r3, $r2, $z1);specialinvoke $r1.<org.hsqldb.rowio.RowInputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>($r4, $r3, $r2, $z1);<org.hsqldb.persist.TextCache: void initBuffers()>;org.hsqldb.persist.TextCache;false;true;2779;42;2779;0;5;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];381678288;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1);specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1);<org.hsqldb.rowio.RowInputBase: void <init>()>;org.hsqldb.rowio.RowInputBase;false;true;4324;1969;4324;0;96;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];388969296;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.ObjectInputStream: void <init>(java.io.InputStream)>(r1);specialinvoke $r4.<java.io.ObjectInputStream: void <init>(java.io.InputStream)>(r1);<org.hsqldb.lib.InOutUtil: java.io.Serializable deserialize(byte[])>;org.hsqldb.lib.InOutUtil;false;false;174;1338;14;160;35;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];335085488;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r2);specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r2);<org.hsqldb.rowio.RowInputBinary: void <init>(org.hsqldb.rowio.RowOutputBinary)>;org.hsqldb.rowio.RowInputBinary;false;true;2848;15720;2848;0;213;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];381485984;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>(r1);specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>(r1);<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>;org.hsqldb.rowio.RowInputBase;false;true;3366;17116;3366;0;257;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];382967296;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>()>();specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>()>();<org.hsqldb.scriptio.ScriptReaderBinary: void <init>(org.hsqldb.Database,java.lang.String)>;org.hsqldb.scriptio.ScriptReaderBinary;false;true;4642;1967;4642;0;96;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];388983224;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>($r4);specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>($r4);<org.hsqldb.persist.ScaledRAFile: void <init>(java.lang.String,boolean)>;org.hsqldb.persist.ScaledRAFile;false;true;3422;850;3422;0;32;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];395328936;
ideal-ap;IO;$r8 @ specialinvoke $r8.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r9);specialinvoke $r8.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r9);<org.hsqldb.HSQLClientConnection: void openConnection(java.lang.String,int,boolean)>;org.hsqldb.HSQLClientConnection;false;true;3325;14370;3325;0;142;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];354581168;
ideal-ap;IO;$r3 @ $r3 = new java.io.PrintWriter;$r3 = new java.io.PrintWriter;<org.hsqldb.lib.SimpleLog: void <init>(java.lang.String,int,boolean)>;org.hsqldb.lib.SimpleLog;false;true;2601;250;2601;0;17;6016;r0[logger, appLog, writer];309158792;
ideal-ap;IO;$r5 @ $r5 = new java.io.PrintWriter;$r5 = new java.io.PrintWriter;<org.hsqldb.Trace: java.lang.String getStackTrace()>;org.hsqldb.Trace;false;true;1124;379;1124;0;20;6016;r0[logger, appLog, writer];307746800;
